"","x"
"1116",0.0346995924020286
"1117",-0.0400334286620954
"1118",0.0559134687405046
"1119",0.0476980949332281
"1120",-0.0181751211567941
"1121",-0.00990144302661312
"1122",0.00403088274672644
"1123",-0.00815111299274446
"1124",-0.0695712001116471
"1125",-0.0698471412659739
"1126",-0.0226875763191875
"1127",-0.0204864828212511
"1128",-0.0566446353761299
"1129",0.021014715858511
"1130",-0.00978009927639896
"1131",0.00677511572620211
"1132",0.00705609761510247
"1133",-0.0301188439377829
"1134",0.0497659644249485
"1135",0.0540708616824084
"1136",-0.0385013193643247
"1137",-0.0175266811691675
"1138",-0.0238617560262701
"1139",0.00827671704546096
"1140",0.0427845202253213
"1141",-0.0408862294786634
"1142",0.0138342521841771
"1143",0.0354004387579173
"1144",0.012653068742496
"1145",0.0102886340954991
"1146",0.0247557577050215
"1147",-0.0309580570512883
"1148",0.010818656305725
"1149",0.0355029962606163
"1150",0.071114080609432
"1151",-0.033419275609717
"1152",-0.0320120681318986
"1153",0.00896438691684402
"1154",0.0184697655956749
"1155",0.0366318978159696
"1156",0.0109685983388366
"1157",0.0073891587789802
"1158",0.0290253925499168
"1159",0.015555752408455
"1160",0.0161907679759641
"1161",0.017514628381546
"1162",-0.0331160304281928
"1163",-0.0111553402151385
"1164",-0.00504140863585745
"1165",-0.0251065074317835
"1166",0.0135206133438945
"1167",-0.00634939950262919
"1168",0.0249027852836732
"1169",-0.0638659744171081
"1170",-0.00496708455768843
"1171",-0.0316183013624135
"1172",-0.0186513309501195
"1173",0.10023555824877
"1174",-0.0436669661997637
"1175",0.0398397298864025
"1176",-0.00897368790445647
"1177",-0.0472288232138684
"1178",0.00181276282824565
"1179",0.0104304663706659
"1180",-0.0495291324401636
"1181",-0.0554101472074508
"1182",-0.0382539500596902
"1183",0.014245273177943
"1184",-0.00512251812169563
"1185",0.0113957574746887
"1186",-0.0612182874436886
"1187",0.0141413780101312
"1188",-0.00850746574521827
"1189",-0.015433091079401
"1190",-0.0298266241510687
"1191",0.0307336611327748
"1192",0.0648275624488439
"1193",0.0403400779616273
"1194",-0.0118512872811351
"1195",0.0145979767564571
"1196",0.00209902820005492
"1197",0.0621536469212934
"1198",-0.00796869565924514
"1199",0.00480842561470295
"1200",-0.0302504225524186
"1201",0.0177630005824915
"1202",0.0942403765465892
"1203",0.0627679794967698
"1204",0.0491780663115449
"1205",0.0808514473853719
"1206",-0.0872824262497138
"1207",0.0549024437668671
"1208",0.0236142144796514
"1209",-0.0133141120983526
"1210",-0.0180404463476124
"1211",-0.0404030547737964
"1212",0.0599665987117265
"1213",-0.0279407717812998
"1214",0.000463402776641868
"1215",-0.0347178628186964
"1216",-0.0132870012840466
"1217",0.0467099327926953
"1218",-0.0131658358866143
"1219",0.0457417510360592
"1220",0.0853286652654407
"1221",-0.0378019496273003
"1222",-0.0233749087112046
"1223",-0.0324053740003983
"1224",-0.0373904095492817
"1225",-0.0268309028873402
"1226",-0.0830491840025185
"1227",0.0144352701175021
"1228",0.017678904566528
"1229",-0.0709081895391006
"1230",0.0058272232259964
"1231",0.0336518238392012
"1232",0.0212298005994651
"1233",0.0184611085171148
"1234",-0.0270167906757592
"1235",-0.0342065433533496
"1236",-0.0159909340486641
"1237",-0.0174260026947305
"1238",-0.0603275935706754
"1239",-0.0126759731109456
"1240",-0.00632149982983408
"1241",0.0380372278923081
"1242",-0.0678067766944844
"1243",-0.00980271361449075
"1244",-0.0156545536678579
"1245",-0.050904159713864
"1246",-0.0591543754637819
"1247",0.065835433439142
"1248",0.0905971486726391
"1249",0.0229786803997585
"1250",-0.124750346793875
"1251",-0.0308076991327398
"1252",-0.056113739105509
"1253",-0.0473816459061109
"1254",0.0442828694364238
"1255",0.0319385070333783
"1256",0.244113642330859
"1257",-0.0429015853290542
"1258",-0.0655322466901102
"1259",-0.133121059851025
"1260",0.0334476306528257
"1261",-0.00595874782043593
"1262",0.0363340928561017
"1263",0.0273798299316219
"1264",0.0288953190964217
"1265",-0.0176261045851303
"1266",-0.00812926814539329
"1267",0.128330120419488
"1268",0.0155360174652468
"1269",-0.0202124816537959
"1270",0.151651126421176
"1271",0.115004848513837
"1272",-0.0660775096793289
"1273",-0.0269144028870317
"1274",0.0530477956346709
"1275",-0.0453162443887254
"1276",0.00912413197318893
"1277",-0.0437967753201822
"1278",-0.0740433963114186
"1279",0.0304606340330069
"1280",0.0172413827355997
"1281",-0.0744805746033301
"1282",0.0149702450670771
"1283",-0.0776387942686814
"1284",-0.00466491089158371
"1285",0.00931969610724913
"1286",0.00567395541935325
"1287",0.00807444663423543
"1288",0.0450693413675741
"1289",0.0273052171671321
"1290",0.090464642189308
"1291",-0.00763062009718136
"1292",-0.00683688969829488
"1293",0.0560868869672913
"1294",0.021066509960049
"1295",0.0298528868174582
"1296",0.056958102692793
"1297",0.055532537006295
"1298",-0.0242021269449747
"1299",0.0956214408792376
"1300",-0.119969192185081
"1301",-0.0084570449038111
"1302",0.0116792930492022
"1303",0.105817232211501
"1304",0.0427247439252933
"1305",0.0273680292559062
"1306",0.0370490234447885
"1307",0.000468023499225232
"1308",0.00822802653533306
"1309",-0.024619360231461
"1310",0.0295889955526693
"1311",0.00655174655922102
"1312",0.235385366278982
"1313",-0.0028126746293145
"1314",0.00934005623070405
"1315",-0.0329751069273019
"1316",-0.0633823976022996
"1317",-0.03129490273631
"1318",0.0389063506609909
"1319",0.0674179972197683
"1320",0.0378211095357841
"1321",-0.0313124499573919
"1322",-0.0364904633857923
"1323",0.0415540557174074
"1324",0.00908351658370986
"1325",0.0133427815531283
"1326",0.0238012485921165
"1327",0.0504160842658865
"1328",-0.0343150662996046
"1329",-0.0827060351193724
"1330",-0.0229837952413308
"1331",-0.0182066165604541
"1332",0.138713081909812
"1333",-0.046967415307173
"1334",0.155319460708066
"1335",0.0116245646018616
"1336",-0.102896833640349
"1337",-0.0447288140950556
"1338",-0.034059907426749
"1339",0.026349544827646
"1340",-0.0364642886845628
"1341",-0.0893726491796889
"1342",-0.00645079662974256
"1343",-0.0346814261158694
"1344",-0.0203376228576222
"1345",-0.0241160696521762
"1346",-0.00956499817033468
"1347",0.0381009383907782
"1348",0.0286096294736824
"1349",0.0220328711742205
"1350",0.154738385189329
"1351",-0.0687139878555567
"1352",0.0125562055711076
"1353",0.00335856401305651
"1354",-0.0617843431014535
"1355",0.0626961080184179
"1356",-0.0724057300216886
"1357",-0.0416979561715165
"1358",-0.0306303986926857
"1359",0.0328116928331411
"1360",0.00998357070665221
"1361",-0.0355346808273869
"1362",0.0353078559357669
"1363",0.0180243454620711
"1364",-0.0259250919599272
"1365",0.038538607698242
"1366",-0.0313517127920175
"1367",0.0808317745684687
"1368",0.0320391219683313
"1369",-0.05328465616911
"1370",-0.00232024260212087
"1371",0.047476677336846
"1372",-0.0291686621401066
"1373",-0.0104644053553395
"1374",0.0469885151899058
"1375",-0.0335117873556764
"1376",0.0382158013203605
"1377",0.00336184615642495
"1378",0.0240057008581262
"1379",0.0159839968360689
"1380",0.0935500794721165
"1381",-0.0381938258047839
"1382",0.00233971177132759
"1383",0.0100911243963979
"1384",-0.0265605288838311
"1385",-0.0734262361328805
"1386",-0.00951737382000383
"1387",-0.0379800622820223
"1388",-0.0252289742103573
"1389",-0.0817709086018262
"1390",-0.0612825721145133
"1391",-0.0179210362308089
"1392",0.0130286671915034
"1393",-0.00481938647121395
"1394",0.117785662736847
"1395",0.0438759978975228
"1396",-0.0406943251973925
"1397",-0.00109406294147694
"1398",0.138570892149319
"1399",-0.00751749907139788
"1400",0.174053085658441
"1401",0.0483310127219633
"1402",-0.0122653036763387
"1403",-0.0548124742494266
"1404",-0.0401773391093206
"1405",0.161607296587719
"1406",0.0934343642559375
"1407",0.0336551947564391
"1408",-0.0732690902237879
"1409",-0.106857430491916
"1410",0.120392118185189
"1411",0.0461911087469143
"1412",-0.0321387746258227
"1413",-0.0329901317591099
"1414",-0.149977464694361
"1415",0.0357182971329675
"1416",-0.0275607676517087
"1417",-0.0502041256134493
"1418",-0.0278135288257409
"1419",-0.0298865371878399
"1420",-0.0259373563551634
"1421",0.0399897234375502
"1422",-0.0245646599379635
"1423",-0.0381727672213583
"1424",-0.0550880427990584
"1425",0.0119515752772822
"1426",-0.0416041047761941
"1427",-0.0286162287282926
"1428",-0.0712568917881916
"1429",0.00932821587031763
"1430",0.0719404424224588
"1431",-0.00725329577622775
"1432",-0.000997926935422785
"1433",0.0703950554750823
"1434",0.0632189630190234
"1435",0.102741043560411
"1436",0.0422133456557907
"1437",0.120071538432556
"1438",-0.140337411030174
"1439",-0.0583384622049035
"1440",-0.02069844195648
"1441",-0.0200644560315616
"1442",-0.0131351394708356
"1443",-0.0554004408468692
"1444",-0.000789646035082728
"1445",0.0133098895575805
"1446",0.00700147084866739
"1447",0.0110642754604299
"1448",-0.0217414015332578
"1449",0.0458500281606244
"1450",0.00865026353535995
"1451",-0.00883122777225297
"1452",-0.00634108993009507
"1453",-0.00124889204520303
"1454",0.0513680446007271
"1455",0.0184274982034356
"1456",-0.0065477570299304
"1457",0.0026095961848289
"1458",-0.121697648525015
"1459",-0.00605566923269314
"1460",0.0200002587011941
"1461",0.0315531974351173
"1462",0.0164788347533731
"1463",-0.0704611519044361
"1464",-0.0106839145997727
"1465",0.0375575557972057
"1466",-0.00946388193819007
"1467",-0.0135509399935804
"1468",-0.0254905156714426
"1469",0.0501967888832183
"1470",0.0345838980729768
"1471",0.0137776629945183
"1472",0.0340166114438835
"1473",0.0353570137338101
"1474",0.0730160998724568
"1475",0.0210807257235399
"1476",0.0271696689417701
"1477",-0.00445502031631344
"1478",-0.00424578154277835
"1479",0.0134704730905055
"1480",-0.0141015311771644
"1481",-0.0375742991289615
"1482",0.00782707284813015
"1483",-0.0856107396081287
"1484",-0.136151118590558
"1485",0.0507641600095244
"1486",-0.0345610713899133
"1487",-0.0895139096775389
"1488",0.0125218329228889
"1489",0.0420208550364242
"1490",0.010442754701961
"1491",0.0467836255077039
"1492",-0.00030343757934633
"1493",-0.0523160377109285
"1494",0.0530991925419262
"1495",0.073152855308052
"1496",0.0193507780084616
"1497",0.0229825447719155
"1498",0.0568780651193157
"1499",0.0608333109407622
"1500",-0.016974528130344
"1501",0.0193704121885091
"1502",0.0478060420917974
"1503",-0.0402827185280012
"1504",0.00716876923458859
"1505",0.100718454264843
"1506",0.0662980158533912
"1507",0.0591467406658919
"1508",0.0702675286034121
"1509",-0.0250196844192932
"1510",-0.0560566141772823
"1511",-0.0376144598073445
"1512",-0.00171353005713701
"1513",0.0339606915813615
"1514",-0.0331012354559938
"1515",-0.00744419317486661
"1516",0.0280055107585625
"1517",0.0275321213930775
"1518",0.0805370868309817
"1519",0.0355140950571983
"1520",-0.0797666593190249
"1521",0.0309784528553981
"1522",-0.0193709779837804
"1523",0.0452492684593295
"1524",0.045687055599813
"1525",-0.0455853555015215
"1526",0.00880213043856696
"1527",-0.024677736523356
"1528",0.00441934666831558
"1529",0.0128220863765364
"1530",-0.046136868628789
"1531",-0.00940702799595661
"1532",-0.047116621974191
"1533",-0.0533992840591805
"1534",0.0606628231050886
"1535",0.0531764582340993
"1536",0.0564623006940834
"1537",0.0475796456652394
"1538",-0.0048351764385928
"1539",-0.0294705340384025
"1540",-0.000710219457957824
"1541",0.00772428843495521
"1542",-0.0033998530503808
"1543",0.082822250490828
"1544",-0.0214999245931856
"1545",-0.0599369597160553
"1546",0.0787400866339169
"1547",-0.0162367764496818
"1548",-0.021419982769002
"1549",-0.0145544622350114
"1550",-0.00497443057257687
"1551",0.0258250531542041
"1552",0.0518073976505633
"1553",0.0537334015088342
"1554",-0.0209575052653622
"1555",-0.0304064232814021
"1556",0.00453500497285591
"1557",0.0397204031923473
"1558",0.0280842980046249
"1559",0.0135332542740677
"1560",5.89879268739889e-05
"1561",-0.00676208485516241
"1562",-0.0531785392745556
"1563",0.0401972352116264
"1564",-0.0504116740116409
"1565",-0.0251013250011146
"1566",0.00528977811065954
"1567",0.0172695594648383
"1568",0.0127884486662485
"1569",0.00568225176501445
"1570",0.059745833147147
"1571",0.0313682502653217
"1572",0.0371906642931608
"1573",-0.00757234734654872
"1574",-0.0678353427528669
"1575",0.00793623726475647
"1576",-0.0404437597494895
"1577",-0.0587768657038678
"1578",0.0959630746743806
"1579",0.0938441360843014
"1580",-0.0324762787422641
"1581",0.0259008278413018
"1582",0.00554140475467232
"1583",-0.0895984993950377
"1584",-0.0545100174058465
"1585",-0.0209305868866295
"1586",-0.00482878463725448
"1587",0.0177030848681193
"1588",0.0395970582327007
"1589",-0.0254352062279684
"1590",-0.0478265003223361
"1591",-0.0458088276879328
"1592",0.0436664899086121
"1593",0.00615167741069064
"1594",0.0711565140812021
"1595",-0.011902955057106
"1596",0.0517658720002713
"1597",0.0321697612209494
"1598",0.0297942475743622
"1599",0.0234958244277877
"1600",-0.0609617207845646
"1601",0.00559680300993913
"1602",-0.00816198304470541
"1603",-0.12671025425017
"1604",0.110116952285939
"1605",0.0512571059460938
"1606",0.0401075164460931
"1607",0.0130723207788643
"1608",-0.0442242479128458
"1609",0.00311995017349982
"1610",0.0289692156642207
"1611",0.0222034193944261
"1612",-0.0477343292718704
"1613",0.0740283251501307
"1614",0.0131641226633283
"1615",-0.0985058896584818
"1616",-0.0163599877002877
"1617",-0.035104883563153
"1618",-0.0488760102215906
"1619",0.0521932878526522
"1620",0.00151459089430413
"1621",-0.0124490213429891
"1622",0.00624875193188311
"1623",0.0835513071765043
"1624",-0.0209642760755176
"1625",0.00725063238461337
"1626",0.0173806526606263
"1627",-0.0652181881920271
"1628",0.0153288217813702
"1629",-0.0212480655664087
"1630",-0.0148935487653079
"1631",-0.0233029102585474
"1632",0.0326855043294887
"1633",0.0303290380343437
"1634",0.0285142348801857
"1635",0.0240356659452878
"1636",-0.00677691839523419
"1637",0.00864516292355826
"1638",0.0529444729049452
"1639",-0.00554648069229672
"1640",0.0420173274800909
"1641",0.029287544558996
"1642",-0.0135296613106993
"1643",0.0191048823507273
"1644",-0.0159376869482459
"1645",-0.06221623377873
"1646",-0.112363597848819
"1647",0.0411017180680033
"1648",-0.0207152090663617
"1649",0.0766260533657927
"1650",-0.00886048020067734
"1651",-0.0413382698671828
"1652",0.0189724954354513
"1653",-0.0278159842484346
"1654",0.0128597018276485
"1655",0.0602941600562482
"1656",0.0959972272608293
"1657",0.0824394398152018
"1658",-0.0449114234711764
"1659",-0.0173874795260573
"1660",-0.0143510690396659
"1661",-0.00668242659545935
"1662",0.0482634696066162
"1663",0.021433189877085
"1664",-0.017628146591479
"1665",0.00637861540978544
"1666",0.0416708709986755
"1667",-0.00235236823125889
"1668",-0.0548529836594308
"1669",-0.0374573038870854
"1670",-0.0241960424840781
"1671",0.118730138601571
"1672",0.0388281838186371
"1673",0.0606897996761498
"1674",0.0555988577336869
"1675",-0.0341790073706853
"1676",0.061255907189169
"1677",0.0174104868191253
"1678",-0.0586128038187377
"1679",-0.0755029316378909
"1680",0.105975069468438
"1681",0.0588175338618273
"1682",-0.00354464778575835
"1683",0.0360823445970556
"1684",-0.00315260665189727
"1685",0.0186628029071479
"1686",0.0212109951618363
"1687",0.00293012669248105
"1688",0.0253529605163349
"1689",0.0251159154384322
"1690",-0.0251444273120758
"1691",0.00590957503009123
"1692",-0.0156109803918805
"1693",0.0317364281769984
"1694",0.0636040096733738
"1695",-0.0110432409816441
"1696",0.0301080456589639
"1697",-0.0660707027764885
"1698",0.00601416745640853
"1699",-0.0244165596879478
"1700",-0.0356218383612748
"1701",-0.0377379263489257
"1702",-0.0147083832006918
"1703",0.0213855825095447
"1704",0.0162184135309708
"1705",-0.0264980323324307
"1706",-0.00562723009553023
"1707",0.0279565324405956
"1708",-0.0198914240362982
"1709",-0.00436410099413682
"1710",-0.0342888828034806
"1711",-0.00480735736854446
"1712",-0.0667842021417088
"1713",0.00581462569838651
"1714",0.0661112971265722
"1715",-0.109359064426911
"1716",0.00319378512754531
"1717",-0.0205094588074862
"1718",-0.00599834114886761
"1719",0.0176805734435526
"1720",0.0556871915665476
"1721",-0.0332338972072398
"1722",-0.062865557627956
"1723",0.000967918398367747
"1724",0.140606870634325
"1725",0.0381208725359514
"1726",0.314685957707729
"1727",0.0879341041978924
"1728",0.133656031850129
"1729",0.185076580537749
"1730",-0.00867565609253582
"1731",-0.0526291694251012
"1732",0.0178979349236734
"1733",0.0174790670908658
"1734",0.0311354139655055
"1735",0.129163942048319
"1736",0.0553919620683041
"1737",0.0300104160915709
"1738",0.0686180975860354
"1739",0.00358795043828837
"1740",-0.0624931186500826
"1741",-0.062010134499316
"1742",-0.0077243157571693
"1743",-0.0517316550777509
"1744",-0.0995405153182728
"1745",-0.0484729043634042
"1746",0.0933822740163298
"1747",-0.013155036253548
"1748",0.0025960442207667
"1749",-0.0504309981468403
"1750",-0.0621269474288285
"1751",-0.0300104251090181
"1752",-0.0828034401081748
"1753",-0.0281815109273596
"1754",-0.0679271062371464
"1755",0.000466447947527135
"1756",-0.00498258465935792
"1757",0.0417081859028761
"1758",0.123116588531694
"1759",0.0401816365104564
"1760",0.000611609547714193
"1761",-0.0370708937901656
"1762",0.00605737117567643
"1763",0.0350907081460418
"1764",0.0815374265791586
"1765",0.00353496266805594
"1766",0.0567900235719263
"1767",0.0352109531463382
"1768",-0.0139223162945576
"1769",-0.0806448861329284
"1770",-0.106588860596802
"1771",-0.0422431554234813
"1772",-0.0438784222282928
"1773",0.0208825317484285
"1774",0.0486812616233777
"1775",-0.0145752845545778
"1776",0.0357530187015825
"1777",0.106609982197249
"1778",0.00537422727774333
"1779",-0.0939822501735094
"1780",-0.0725685558120761
"1781",-0.0328395108512622
"1782",-0.0947453813682121
"1783",-0.0291461745183679
"1784",0.0205729086482511
"1785",0.0225118944580378
"1786",0.00763417783718287
"1787",0.0278294384846245
"1788",-0.0677097379358244
"1789",-0.0240127517689248
"1790",-0.0299230571385023
"1791",-0.0208736352895664
"1792",-0.0163038155537303
"1793",-0.0426986362802175
"1794",-0.0215969177168786
"1795",0.0224192808740976
"1796",-0.0391632566642131
"1797",0.0370625040169573
"1798",-0.0395413978475225
"1799",-0.0240960072624804
"1800",-0.0431625233738565
"1801",-0.0104278161833207
"1802",0.0349332594311604
"1803",-0.0524018491056063
"1804",-0.00287476763010954
"1805",-0.0525239121980804
"1806",-0.0178750108266332
"1807",0.00607769062091348
"1808",-0.0443845021678119
"1809",-0.0148993749286956
"1810",-0.015815899467712
"1811",0.0231447096677726
"1812",-0.00896004816207975
"1813",0.0228920856810696
"1814",0.0684889625142165
"1815",-0.0739877703479416
"1816",0.0424763896553588
"1817",-0.0347462817707412
"1818",-0.0355072813681977
"1819",-0.0460502443800982
"1820",0.00853393072530301
"1821",-0.0164572227425215
"1822",-0.000266638091805573
"1823",-0.0250415349981132
"1824",-0.0391365557517579
"1825",0.0363718348171688
"1826",0.0680108114658244
"1827",0.0405703054840255
"1828",0.108166955140471
"1829",0.0431284158079141
"1830",0.0515341065652859
"1831",0.0732085522844319
"1832",0.0116000583661755
"1833",-0.018215219904054
"1834",-0.0547468492976088
"1835",-0.0140804998299791
"1836",0.0262835920251648
"1837",0.0581297739532281
"1838",-0.003596685655142
"1839",-0.0672529266320814
"1840",0.0458695509060312
"1841",-0.0434733657835526
"1842",-0.0404294232234607
"1843",0.0436482666470434
"1844",-0.0539845570428658
"1845",-0.0286876716443919
"1846",-0.0341698919676959
"1847",-0.0363954392664263
"1848",0.0436538048810554
"1849",0.0681111485176992
"1850",0.187880267449149
"1851",-0.0259519290609666
"1852",-0.0453624106938844
"1853",-0.0740595574554938
"1854",-0.105766018110093
"1855",0.0203355908821704
"1856",0.0485672910330298
"1857",0.0676386372680224
"1858",0.0438941992017218
"1859",-0.111074962943344
"1860",0.00454671998113284
"1861",-0.00713579082774171
"1862",-0.0294551184458233
"1863",-0.0484231586158631
"1864",0.0249013723710914
"1865",0.05894631948073
"1866",-0.0492780803303232
"1867",-0.0325728496421276
"1868",-0.0361327098205577
"1869",-0.0331953572392389
"1870",0.136533907854677
"1871",0.0492807632551232
"1872",-0.065603503407805
"1873",0.0204458699552392
"1874",0.0725323805716309
"1875",-0.0177049953975254
"1876",0.041672166669162
"1877",-0.0606543570742806
"1878",-0.0783392185026357
"1879",0.0197661942968392
"1880",-0.00519392278783831
"1881",0.0425963466536416
"1882",0.101381799519553
"1883",-0.00698085272820297
"1884",0.139059069758722
"1885",-0.00574310931141107
"1886",-0.0645998015634296
"1887",-0.0268836474747037
"1888",-0.0264430468246226
"1889",-0.00536843867566823
"1890",-0.0867178313573262
"1891",-0.0287362530758656
"1892",-0.00314839886289645
"1893",-0.0524248422008286
"1894",-0.00610119028486343
"1895",-0.00197739845327642
"1896",-0.0966063603701229
"1897",-0.0455487511027499
"1898",0.030318160337925
"1899",-0.0048128070313125
"1900",-0.0500703686207348
"1901",0.00230322066017194
"1902",-0.0210149103551148
"1903",0.00823495357603912
"1904",-0.0252792228848099
"1905",-0.00938284350766143
"1906",-0.0606326174800779
"1907",-0.0641194308417322
"1908",0.0414123752637868
"1909",0.145359186281637
"1910",0.0410923734813223
"1911",0.143215154645918
"1912",0.0421448225929354
"1913",0.032686728653973
"1914",0.109728565233764
"1915",0.0202103308006654
"1916",-0.0664689702992971
"1917",0.0884715517618323
"1918",0.0718451777347847
"1919",0.208274280901944
"1920",0.0247752082589751
"1921",-0.0205863024663637
"1922",-0.0259695768189951
"1923",0.0697925039969739
"1924",0.129998462788949
"1925",-0.0656448714832232
"1926",0.0539299082154584
"1927",0.160655769765772
"1928",-0.0226054449103286
"1929",-0.0949387545585996
"1930",0.00299113334054907
"1931",0.0492634025314481
"1932",0.117086804173338
"1933",-0.00296473810382209
"1934",-0.0292019439678818
"1935",0.0323937549257352
"1936",0.228992942492288
"1937",0.0919191533034765
"1938",0.162934635172889
"1939",-0.126876205961204
"1940",0.0119597745056383
"1941",0.135258551827095
"1942",0.0900963931107756
"1943",-0.08786701428722
"1944",0.05015304596827
"1945",0.155872762125148
"1946",0.0179089312665291
"1947",-0.0946341127310084
"1948",-0.0546636878454676
"1949",-0.0228357444982945
"1950",0.0859665560501434
"1951",0.00875830987941293
"1952",0.013520185300708
"1953",-0.0382294307356196
"1954",-0.119217275679418
"1955",0.0419440213302835
"1956",0.0017339256809881
"1957",0.0127714467478184
"1958",0.0406880226692872
"1959",0.141157729568383
"1960",0.101832151598949
"1961",-0.0281592239649443
"1962",0.0718061802146998
"1963",-0.00803507394997126
"1964",0.0700044121211031
"1965",0.0791437511002266
"1966",-0.0448119860024735
"1967",-0.0424989808172921
"1968",0.00464135513773932
"1969",-0.0250138154732513
"1970",-0.154767701590497
"1971",0.0108272479721366
"1972",-0.0562036021332582
"1973",-0.0162216620428912
"1974",-0.00607852982376367
"1975",-0.0568482165274209
"1976",0.00771879810481975
"1977",-0.000405997293134759
"1978",0.0153402925239865
"1979",-0.0134310631292301
"1980",-0.0963433692930976
"1981",-0.0735137832952944
"1982",-0.05438833158379
"1983",-0.00580322578190803
"1984",-0.0268685608523548
"1985",-0.0649615695551053
"1986",-0.0350982153552325
"1987",0.0695323230892719
"1988",0.00918035806900044
"1989",0.0121511923779829
"1990",0.0303923395781312
"1991",-0.00106187258029064
"1992",-0.00213973167701492
"1993",-0.032629580723427
"1994",-0.0368906175282638
"1995",-0.0731620451488076
"1996",-0.148551025024321
"1997",-0.0732789977114787
"1998",0.0271823610078955
"1999",-0.0616987356034666
"2000",-0.027210571057013
"2001",0.143727627014844
"2002",-0.0181087854201945
"2003",0.0184458682760488
"2004",0.124696483923558
"2005",-0.0953100599339943
"2006",-0.0280758011274458
"2007",0.0176502817053738
"2008",0.00365883563479131
"2009",0.044129174079065
"2010",0.0436857358549928
"2011",0.135944076872552
"2012",-0.0236722941069464
"2013",0.0286086455384557
"2014",-0.0544981491227039
"2015",-0.114967960166427
"2016",-0.0746820393896119
"2017",-0.0727898257446309
"2018",-0.148124597851248
"2019",0.0124926481650575
"2020",0.0713089021691096
"2021",-0.0531510023676871
"2022",0.0357529870115006
"2023",0.0458638966686373
"2024",0.0777304050349734
"2025",-0.0473766894828444
"2026",-0.0510541101993015
"2027",0.0303887206405677
"2028",-0.0433767173498424
"2029",0.0789536114468988
"2030",0.113145268577188
"2031",0.100550633994471
"2032",0.127572467591247
"2033",-0.0733297848307779
"2034",0.00446884593364753
"2035",-0.0134430855606549
"2036",0.0817427918995357
"2037",0.0568588764444595
"2038",-0.000817876173470438
"2039",-0.0499517209010037
"2040",0.0142612693366703
"2041",-0.0498907699253104
"2042",-0.0757481795562884
"2043",0.0340873981374586
"2044",0.0198201650852687
"2045",-0.00469733894328234
"2046",0.0571844685426422
"2047",0.0216315746439524
"2048",0.0318904167693566
"2049",0.0494877117109565
"2050",-0.0100116021901184
"2051",-0.097231325253862
"2052",0.0647316358002998
"2053",0.00794805611117734
"2054",0.0400312543198477
"2055",0.00736578973115871
"2056",-0.0296380898683228
"2057",-0.125809653357569
"2058",-0.00459672417667202
"2059",0.016506267081264
"2060",0.028052175929896
"2061",0.000877455842976109
"2062",0.0195157267040235
"2063",0.0355004571541466
"2064",0.00518735499057022
"2065",-0.0786011690092338
"2066",-0.116898535746703
"2067",-0.0131161474972188
"2068",0.00396646836617265
"2069",-0.0163755483483893
"2070",-0.0258165997177243
"2071",0.00804301552519435
"2072",0.0121913618202585
"2073",-0.00377340553771668
"2074",0.014362580921117
"2075",-0.0560989839999417
"2076",-0.00552509532588244
"2077",0.0209185046457008
"2078",0.0881529381840304
"2079",-0.00446410625045018
"2080",-0.0830688725645582
"2081",-0.0283199653331448
"2082",-0.0329798846855452
"2083",-0.0481689598674099
"2084",0.00533128118288155
"2085",-0.0600263155484589
"2086",-0.0134062497434492
"2087",0.00820986173705018
"2088",0.00175137421740114
"2089",-0.0137264117052039
"2090",-0.0436910551901354
"2091",-0.00724770845378127
"2092",0.0269702963517417
"2093",0.0936823125538253
"2094",-0.0206138249957776
"2095",0.000448670660996099
"2096",0.101702118541768
"2097",-0.0293135964998922
"2098",-0.0681395851683287
"2099",-0.0433930212476817
"2100",-0.00815436135444059
"2101",0.0254841810381425
"2102",-0.00531869316945744
"2103",0.0418364209954556
"2104",0.0355597850660459
"2105",0.0118108505364106
"2106",-0.0298348420552581
"2107",0.0558392745536581
"2108",-0.00369680311934719
"2109",0.0900553461018682
"2110",-0.0542322348770234
"2111",0.0459588476225256
"2112",-0.0256207269685416
"2113",0.0196707827313887
"2114",-0.0368040121819148
"2115",0.0658630952326358
"2116",0.0307523056170375
"2117",0.012989744906968
"2118",-0.0732706222650213
"2119",-0.0365682169839616
"2120",-0.013444128206074
"2121",0.117060536439373
"2122",0.0704533838821079
"2123",-0.0210774582212493
"2124",0.0265662075895781
"2125",-0.0900235903830121
"2126",0.032711848746252
"2127",-0.0107326970716548
"2128",-0.000626136089794538
"2129",-0.110930841812569
"2130",-0.0106006066027943
"2131",-0.00138836147005074
"2132",-0.0110189117174128
"2133",0.0514885218172289
"2134",0.0315947585851937
"2135",0.0332859029091977
"2136",-0.0108882284286733
"2137",-0.142722977376883
"2138",-0.0519517623089192
"2139",-0.0325783451183559
"2140",-0.015731426880619
"2141",-0.018386200737703
"2142",-0.0298352276238263
"2143",0.0641758028397646
"2144",-0.0504973928227299
"2145",0.0274085259628075
"2146",-0.00420072294515578
"2147",-0.0674527254611939
"2148",-0.0867010785628042
"2149",-0.0822536200485726
"2150",0.0725836975006116
"2151",-0.0169829950809369
"2152",-0.0134442060360757
"2153",-0.128299228964871
"2154",0.0575427242953321
"2155",0.00867074255828961
"2156",-0.01540483273597
"2157",-0.0614540564662077
"2158",-0.089741663363939
"2159",0.059191626621071
"2160",0.132440620410296
"2161",0.011615172799165
"2162",0.0816530585801991
"2163",0.035147171549648
